region,2022_rank,country,regime_type,five_year_mean,year,democracy_index_score,percent_W
Middle East and North Africa,125,Oman,Authoritarian,3.0440000000000005,2019,3.06,0.0232558139534883
Middle East and North Africa,125,Oman,Authoritarian,3.0440000000000005,2019,3.06,0.0232558139534883
Middle East and North Africa,125,Oman,Authoritarian,3.0440000000000005,2019,3.06,0.0232558139534883
Middle East and North Africa,125,Oman,Authoritarian,3.0440000000000005,2019,3.06,0.0232558139534883
Middle East and North Africa,125,Oman,Authoritarian,3.0440000000000005,2019,3.06,0.0232558139534883
Middle East and North Africa,125,Oman,Authoritarian,3.0440000000000005,2019,3.06,0.0232558139534883
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2488479262672811
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2258064516129032
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,85,Tunisia,Hybrid regime,6.244,2019,6.72,0.2626728110599078
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2019,2.76,0.5
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2019,2.76,0.5
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2019,2.76,0.35
Middle East and North Africa,133,United Arab Emirates,Authoritarian,2.804,2019,2.76,0.5
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.072289156626506
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.0843373493975903
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.074074074074074
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.0843373493975903
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.072289156626506
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.072289156626506
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.0843373493975903
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.0843373493975903
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.074074074074074
Sub-Saharan Africa,104,Benin,Hybrid regime,4.776000000000001,2019,5.09,0.0843373493975903
Sub-Saharan Africa,32,Botswana,Flawed democracy,7.74,2019,7.81,0.1076923076923077
Sub-Saharan Africa,32,Botswana,Flawed democracy,7.74,2019,7.81,0.1076923076923077
Sub-Saharan Africa,32,Botswana,Flawed democracy,7.74,2019,7.81,0.1111111111111111
Sub-Saharan Africa,32,Botswana,Flawed democracy,7.74,2019,7.81,0.1076923076923077
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,140,Guinea-Bissau,Authoritarian,2.51,2019,2.63,0.1372549019607843
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1589403973509933
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1854304635761589
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1589403973509933
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1589403973509933
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1854304635761589
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1589403973509933
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1854304635761589
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,80,Madagascar,Hybrid regime,5.5920000000000005,2019,5.64,0.1788079470198675
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,76,Malawi,Hybrid regime,5.676,2019,5.5,0.2291666666666666
Sub-Saharan Africa,21,Mauritius,Full democracy,8.16,2019,8.22,0.2
Sub-Saharan Africa,21,Mauritius,Full democracy,8.16,2019,8.22,0.2
Sub-Saharan Africa,21,Mauritius,Full democracy,8.16,2019,8.22,0.2
Sub-Saharan Africa,21,Mauritius,Full democracy,8.16,2019,8.22,0.2
Sub-Saharan Africa,21,Mauritius,Full democracy,8.16,2019,8.22,0.2
Sub-Saharan Africa,117,Mozambique,Authoritarian,3.606,2019,3.65,0.424
Sub-Saharan Africa,117,Mozambique,Authoritarian,3.606,2019,3.65,0.424
Sub-Saharan Africa,117,Mozambique,Authoritarian,3.606,2019,3.65,0.424
Sub-Saharan Africa,117,Mozambique,Authoritarian,3.606,2019,3.65,0.412
Sub-Saharan Africa,117,Mozambique,Authoritarian,3.606,2019,3.65,0.424
Sub-Saharan Africa,117,Mozambique,Authoritarian,3.606,2019,3.65,0.412
Sub-Saharan Africa,117,Mozambique,Authoritarian,3.606,2019,3.65,0.424
Sub-Saharan Africa,58,Namibia,Flawed democracy,6.447999999999999,2019,6.43,0.4326923076923077
Sub-Saharan Africa,58,Namibia,Flawed democracy,6.447999999999999,2019,6.43,0.4423076923076923
Sub-Saharan Africa,58,Namibia,Flawed democracy,6.447999999999999,2019,6.43,0.4326923076923077
Sub-Saharan Africa,58,Namibia,Flawed democracy,6.447999999999999,2019,6.43,0.4270833333333333
Sub-Saharan Africa,58,Namibia,Flawed democracy,6.447999999999999,2019,6.43,0.4423076923076923
Sub-Saharan Africa,58,Namibia,Flawed democracy,6.447999999999999,2019,6.43,0.4270833333333333
Sub-Saharan Africa,58,Namibia,Flawed democracy,6.447999999999999,2019,6.43,0.4423076923076923
Sub-Saharan Africa,105,Nigeria,Hybrid regime,4.2,2019,4.12,0.0338028169014084
Sub-Saharan Africa,105,Nigeria,Hybrid regime,4.2,2019,4.12,0.0363128491620111
Sub-Saharan Africa,105,Nigeria,Hybrid regime,4.2,2019,4.12,0.0361111111111111
Sub-Saharan Africa,105,Nigeria,Hybrid regime,4.2,2019,4.12,0.0361111111111111
Sub-Saharan Africa,105,Nigeria,Hybrid regime,4.2,2019,4.12,0.0342857142857142
Sub-Saharan Africa,105,Nigeria,Hybrid regime,4.2,2019,4.12,0.0361111111111111
Sub-Saharan Africa,105,Nigeria,Hybrid regime,4.2,2019,4.12,0.0361111111111111
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.457070707070707
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4636591478696741
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4634760705289673
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4621212121212121
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4582278481012658
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4675
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4634760705289673
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4634760705289673
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4658227848101265
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4634760705289673
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4584382871536523
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4671717171717172
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4661654135338345
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4696969696969697
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4658227848101265
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4648241206030151
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.465
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4685138539042821
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4636591478696741
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4673366834170854
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4531645569620253
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4609571788413098
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.465
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.457286432160804
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4659949622166247
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.465
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4586466165413533
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4646464646464646
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4621212121212121
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4636591478696741
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4597989949748743
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4671717171717172
Sub-Saharan Africa,45,South Africa,Flawed democracy,7.126,2019,7.24,0.4646464646464646
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.225
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.225
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.23125
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.23125
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.225
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.225
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.23125
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.225
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.225
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.23125
Western Europe,8,Ireland,Full democracy,9.114,2020,9.05,0.225
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1735537190082644
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1818181818181818
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1833333333333333
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1735537190082644
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1735537190082644
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1818181818181818
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1833333333333333
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1735537190082644
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1833333333333333
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1735537190082644
Central and Eastern Europe,134,Azerbaijan,Authoritarian,2.726,2020,2.68,0.1818181818181818
Central and Eastern Europe,59,Croatia,Flawed democracy,6.5280000000000005,2020,6.5,0.3112582781456953
Central and Eastern Europe,59,Croatia,Flawed democracy,6.5280000000000005,2020,6.5,0.3112582781456953
Central and Eastern Europe,59,Croatia,Flawed democracy,6.5280000000000005,2020,6.5,0.3178807947019867
Central and Eastern Europe,59,Croatia,Flawed democracy,6.5280000000000005,2020,6.5,0.3178807947019867
Central and Eastern Europe,59,Croatia,Flawed democracy,6.5280000000000005,2020,6.5,0.3178807947019867
Central and Eastern Europe,59,Croatia,Flawed democracy,6.5280000000000005,2020,6.5,0.2980132450331126
Central and Eastern Europe,59,Croatia,Flawed democracy,6.5280000000000005,2020,6.5,0.2980132450331126
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.1933333333333333
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.1904761904761904
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.2066666666666666
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.1933333333333333
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.2066666666666666
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.1904761904761904
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.2066666666666666
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.1904761904761904
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.1904761904761904
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.2066666666666666
Central and Eastern Europe,90,Georgia,Hybrid regime,5.31,2020,5.31,0.1933333333333333
Central and Eastern Europe,116,Kyrgyzstan,Authoritarian,4.29,2020,4.21,0.1709401709401709
Central and Eastern Europe,116,Kyrgyzstan,Authoritarian,4.29,2020,4.21,0.1652173913043478
Central and Eastern Europe,116,Kyrgyzstan,Authoritarian,4.29,2020,4.21,0.1652173913043478
Central and Eastern Europe,116,Kyrgyzstan,Authoritarian,4.29,2020,4.21,0.1709401709401709
Central and Eastern Europe,116,Kyrgyzstan,Authoritarian,4.29,2020,4.21,0.1709401709401709
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2765957446808511
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2836879432624113
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2695035460992908
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2836879432624113
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2836879432624113
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2836879432624113
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2765957446808511
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2765957446808511
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2765957446808511
Central and Eastern Europe,39,Lithuania,Flawed democracy,7.324,2020,7.13,0.2836879432624113
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2222222222222222
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2469135802469135
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2716049382716049
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2222222222222222
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2469135802469135
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2716049382716049
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2469135802469135
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2716049382716049
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2716049382716049
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2469135802469135
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2469135802469135
Central and Eastern Europe,61,Montenegro,Flawed democracy,5.926,2020,5.77,0.2222222222222222
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.3833333333333333
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.4
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.4166666666666667
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.3916666666666666
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.4166666666666667
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.3916666666666666
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.4166666666666667
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.3916666666666666
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.3916666666666666
Central and Eastern Europe,72,North Macedonia,Flawed democracy,5.972,2020,5.89,0.3583333333333333
Central and Eastern Europe,61,Romania,Flawed democracy,6.4300000000000015,2020,6.4,0.1854103343465045
Central and Eastern Europe,61,Romania,Flawed democracy,6.4300000000000015,2020,6.4,0.1909090909090909
Central and Eastern Europe,61,Romania,Flawed democracy,6.4300000000000015,2020,6.4,0.1854103343465045
Central and Eastern Europe,61,Romania,Flawed democracy,6.4300000000000015,2020,6.4,0.1854103343465045
Central and Eastern Europe,68,Serbia,Flawed democracy,6.346,2020,6.22,0.388
Central and Eastern Europe,68,Serbia,Flawed democracy,6.346,2020,6.22,0.392
Central and Eastern Europe,68,Serbia,Flawed democracy,6.346,2020,6.22,0.392
Central and Eastern Europe,68,Serbia,Flawed democracy,6.346,2020,6.22,0.4
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2266666666666666
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2266666666666666
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2133333333333333
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2266666666666666
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2266666666666666
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2266666666666666
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2133333333333333
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2133333333333333
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2133333333333333
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2266666666666666
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2266666666666666
Central and Eastern Europe,43,Slovakia,Flawed democracy,7.0680000000000005,2020,6.97,0.2133333333333333
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.2698412698412698
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.2698412698412698
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Central and Eastern Europe,157,Tajikistan,Authoritarian,1.936,2020,1.94,0.238095238095238
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,65,Dominican Republic,Flawed democracy,6.448,2020,6.32,0.2789473684210526
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3571428571428571
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,67,Guyana,Flawed democracy,6.284000000000001,2020,6.01,0.3538461538461538
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,42,Jamaica,Flawed democracy,7.074000000000001,2020,7.13,0.2857142857142857
Latin America and the Caribbean,75,Peru,Hybrid regime,6.348000000000001,2020,6.53,0.2615384615384615
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.3137254901960784
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.3137254901960784
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.3137254901960784
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.3137254901960784
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.2941176470588235
